brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,HP,engine_size,n_cylinders
Bmw,X5 xDrive35i,2013,69750.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,At least 1 accident or damage reported,Yes,15999.0,300.0,3.0,6.0
Mercedes-Benz,C-Class C 300 4MATIC,2021,19162.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Black,,Yes,38500.0,255.0,2.0,4.0
Audi,Q5 S line Premium Plus,2023,6046.0,Hybrid,2.0 Liter TFSI,Automatic,Daytona Gray,Black,,,51598.0,,2.0,
Ford,Explorer XLT,2020,17000.0,Gasoline,300.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,21000.0,300.0,2.3,4.0
Audi,A6 55 Premium,2019,10832.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Black,Black,,Yes,42500.0,335.0,3.0,6.0
Toyota,Matrix XR,2004,173452.0,Gasoline,130.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,4000.0,130.0,1.8,4.0
Kia,Optima SX Turbo,2017,103338.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Remington Red Metallic,Black,At least 1 accident or damage reported,,17238.0,,2.0,
Ford,F-150 Lariat,2022,28000.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,53500.0,400.0,3.5,6.0
Audi,Q8 3.0T Premium,2019,51984.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,White,–,,Yes,44870.0,335.0,3.0,6.0
Chevrolet,Corvette Stingray w/2LT,2020,8974.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Orange,Black,At least 1 accident or damage reported,Yes,79900.0,490.0,6.2,8.0
Scion,tC Anniversary Edition,2014,99999.0,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,White,Black,,Yes,10998.0,179.0,2.5,4.0
Mercedes-Benz,C-Class C 300,2017,59400.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,21000.0,241.0,2.0,4.0
Nissan,Murano SV,2020,47147.0,Gasoline,3.5L V6 24V MPFI DOHC,Automatic,Brilliant Silver Metallic,Graphite,,Yes,23625.0,,3.5,6.0
Ford,Mustang GT,2018,53782.0,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,29950.0,460.0,5.0,8.0
Ford,Taurus SHO,2011,160000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,4700.0,365.0,3.5,6.0
Chevrolet,Tahoe LTZ,2015,500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,37000.0,355.0,5.3,8.0
Ford,Escape SEL,2020,42000.0,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,,19000.0,181.0,1.5,3.0
Dodge,Grand Caravan SE,2018,64000.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,White,Gray,,Yes,35000.0,283.0,3.6,6.0
Hyundai,Elantra HEV Limited,2021,28600.0,Hybrid,139.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,Gray,Black,,Yes,23999.0,139.0,1.6,4.0
Gmc,Canyon Denali,2019,26339.0,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,At least 1 accident or damage reported,Yes,36750.0,308.0,3.6,6.0
Alfa,Romeo Giulia Quadrifoglio,2018,28644.0,Gasoline,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,,41500.0,505.0,2.9,6.0
Subaru,Impreza WRX,2008,148740.0,Gasoline,224.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,14500.0,224.0,2.5,4.0
Gmc,Sierra 2500 Denali,2021,16919.0,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,73000.0,445.0,6.6,8.0
Chevrolet,Tahoe LS,2005,170000.0,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,9000.0,285.0,4.8,8.0
Mercedes-Benz,SL-Class SL 550,2013,130000.0,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Beige,At least 1 accident or damage reported,Yes,26900.0,429.0,4.6,8.0
Ford,Escape PHEV SE,2022,1889.0,Plug-In Hybrid,221.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,,White,Gray,,Yes,32850.0,221.0,2.5,4.0
Dodge,Charger GT,2018,62197.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,White Knuckle Clearcoat,Black,,Yes,26691.0,,3.6,6.0
Ford,F-150 XLT,2016,71000.0,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,–,At least 1 accident or damage reported,Yes,24350.0,385.0,5.0,8.0
Lexus,NX 200t Base,2016,83400.0,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Brown,At least 1 accident or damage reported,Yes,22495.0,235.0,2.0,4.0
Cadillac,XT5 Base,2019,74414.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,,Yes,26000.0,310.0,3.6,6.0
Ford,Mustang Shelby GT500,2010,29816.0,Gasoline,540.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Black,,Yes,38000.0,540.0,5.4,8.0
Ford,F-250 Lariat,2015,68749.0,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Dual Clutch,Gray,Black,,Yes,45000.0,440.0,6.7,8.0
Bmw,325 i,2005,190395.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,,Yes,5000.0,184.0,2.5,6.0
Lamborghini,Huracan LP610-4,2015,34152.0,Gasoline,602.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Automatic,Blue,Red,,Yes,185500.0,602.0,5.2,10.0
Toyota,Camry XLE,2007,98528.0,Gasoline,158.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,7450.0,158.0,2.4,4.0
Bmw,335 i,2011,91500.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,At least 1 accident or damage reported,Yes,13599.0,300.0,3.0,6.0
Chevrolet,Camaro 1SS,2017,50850.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,,Yes,37000.0,455.0,6.2,8.0
Mazda,MX-5 Miata Base,1999,130000.0,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,Green,Beige,At least 1 accident or damage reported,Yes,9000.0,140.0,1.8,4.0
Toyota,Tundra SR5 Double Cab,2005,199400.0,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,8500.0,282.0,4.7,8.0
Ram,2500 Powerwagon,2013,84220.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,26500.0,383.0,5.7,8.0
Mercedes-Benz,S-Class S 550 4MATIC,2016,67280.0,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,41999.0,449.0,4.7,8.0
Volkswagen,Passat 2.0T R-Line,2021,16538.0,Gasoline,2.0 Liter TSI,Automatic,Reflex Silver,Titan Black,,,25998.0,,2.0,
Toyota,Tundra Platinum,2018,66000.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,51000.0,381.0,5.7,8.0
Cadillac,Escalade Luxury,2018,53450.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,49999.0,420.0,6.2,8.0
Volkswagen,Golf Alltrack TSI SE,2018,63277.0,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,20900.0,170.0,1.8,4.0
Nissan,Altima 2.5 S,2020,30900.0,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,,Yes,21000.0,182.0,2.5,4.0
Mercedes-Benz,GLA 250 Base 4MATIC,2019,60854.0,Gasoline,2.0 Liter Turbo,Automatic,White,Black,,,25498.0,,2.0,
Ford,F-150 Platinum,2015,85000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,31000.0,365.0,3.5,6.0
Toyota,RAV4 SE,2016,108130.0,Gasoline,176.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Orange,,Yes,18500.0,176.0,2.5,4.0
Toyota,4Runner TRD Sport,2023,11400.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Green,Black,,Yes,46000.0,270.0,4.0,6.0
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,63300.0,Gasoline,362.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,22800.0,362.0,4.6,8.0
Tesla,Model Y Performance,2020,27500.0,,455.0HP Electric Motor Electric Fuel System,Automatic,Gray,White,,Yes,44000.0,455.0,,
Bmw,X5 xDrive 35i Sport Activity,2012,122600.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,12900.0,300.0,3.0,6.0
Dodge,Charger Base,2006,145565.0,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,At least 1 accident or damage reported,Yes,4500.0,250.0,3.5,6.0
Ford,Transit-250 Base,2016,66500.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,27000.0,310.0,3.5,6.0
Bmw,330 i xDrive,2017,75000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,20000.0,248.0,2.0,4.0
Mazda,CX-5 Grand Touring,2021,24781.0,Gasoline,2.5L I4 16V GDI DOHC,Automatic,Machine Gray Metallic,Black,,,28991.0,,2.5,
Bmw,X5 M Base,2013,67000.0,Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,24500.0,555.0,4.4,8.0
Audi,Q5 2.0T Premium Plus,2019,24500.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,–,,Yes,31000.0,248.0,2.0,4.0
Audi,S5 3.0T Prestige,2013,37500.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,26000.0,333.0,3.0,6.0
Nissan,GT-R Premium,2013,101000.0,Gasoline,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Black,,Yes,59000.0,545.0,3.8,6.0
Tesla,Model 3 Long Range,2020,25000.0,,425.0HP Electric Motor Electric Fuel System,Automatic,Blue,Black,,Yes,49995.0,425.0,,
Toyota,Camry Solara SLE V6,2000,245000.0,Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,2500.0,200.0,3.0,6.0
Tesla,Model Y Long Range,2021,49252.0,,Electric,Automatic,Deep Blue Metallic,Black,,,37999.0,,,
Buick,Cascada Base,2016,103814.0,Gasoline,200.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,14995.0,200.0,1.6,4.0
Toyota,4Runner Venture,2021,27000.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,48500.0,270.0,4.0,6.0
Bmw,530 i xDrive,2021,60942.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Glacier Silver Metallic,Black,,Yes,32085.0,,2.0,
Bmw,535 i xDrive,2011,100780.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,12000.0,300.0,3.0,6.0
Tesla,Model S 100D,2018,65000.0,,518.0HP Electric Motor Electric Fuel System,Automatic,Blue,Black,,Yes,41000.0,518.0,,
Lexus,GX 460 Base,2012,167000.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,19470.0,301.0,4.6,8.0
Chevrolet,Trailblazer SS,2008,161000.0,Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,At least 1 accident or damage reported,Yes,17000.0,390.0,6.0,8.0
Subaru,Impreza WRX,2005,90200.0,Gasoline,227.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,,Yes,12499.0,227.0,2.0,4.0
Volkswagen,Passat 2.5 SE,2012,159870.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,At least 1 accident or damage reported,Yes,9750.0,170.0,2.5,5.0
Porsche,911 Carrera Cabriolet,1996,38000.0,,–,Dual Clutch,Blue,Gray,,,75000.0,,,
Audi,Q5 40 Premium,2022,14550.0,Hybrid,201.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Silver,Brown,,Yes,41500.0,201.0,2.0,4.0
Infiniti,Q60 3.0t Red Sport 400,2018,38000.0,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,White,,Yes,32000.0,400.0,3.0,6.0
Chevrolet,Camaro Z28,2002,35515.0,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,At least 1 accident or damage reported,Yes,21000.0,310.0,5.7,8.0
Mazda,Protege DX,1993,94200.0,,–,Automatic,Gray,–,At least 1 accident or damage reported,Yes,2500.0,,,
Mercedes-Benz,SL-Class SL550 Roadster,2008,33300.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,34500.0,382.0,5.5,8.0
Mercedes-Benz,C-Class C 300 4MATIC,2016,90189.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,–,At least 1 accident or damage reported,Yes,17995.0,241.0,2.0,4.0
Land,Rover Range Rover Autobiography,2023,1148.0,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,Carpathian Grey,Ebony,,,193063.0,,4.4,8.0
Mercedes-Benz,SLK-Class SLK320,2001,59500.0,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Manual,Blue,Beige,,Yes,6500.0,215.0,3.2,6.0
Ford,Transit-350 XL,2017,134000.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,,Yes,26500.0,310.0,3.5,6.0
Buick,Enclave Premium,2014,86281.0,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,18900.0,288.0,3.6,6.0
Porsche,Cayenne AWD,2020,34580.0,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Red,,Yes,56000.0,335.0,3.0,6.0
Hyundai,Santa Fe SE,2007,145000.0,Gasoline,242.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,At least 1 accident or damage reported,Yes,4200.0,242.0,3.3,6.0
Mazda,Mazda6 Signature,2021,11737.0,Gasoline,2.5L I4 16V GDI DOHC Turbo,Automatic,Soul Red Crystal Metallic,Deep Chestnut,,Yes,33687.0,,2.5,
Tesla,Model X Performance,2020,25535.0,,778.0HP Electric Motor Electric Fuel System,Automatic,White,Beige,,Yes,68969.0,778.0,,
Jeep,Wrangler Unlimited Sport,2016,67499.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Manual,Beige,Black,,Yes,27500.0,285.0,3.6,6.0
Toyota,4Runner Sport,2004,220450.0,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,,Yes,8550.0,245.0,4.0,6.0
Chevrolet,Silverado 1500 2LT,2018,20200.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,42950.0,355.0,5.3,8.0
Jaguar,XK8 Base,2000,40000.0,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,Yes,15400.0,290.0,4.0,8.0
Mercedes-Benz,GLA-Class GLA 45 AMG,2015,80300.0,Gasoline,355.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,22000.0,355.0,2.0,4.0
Bmw,330 i xDrive,2017,63150.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,21500.0,248.0,2.0,4.0
Volkswagen,Atlas 3.6L SE w/Technology,2018,48210.0,Gasoline,276.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Silver,Black,,Yes,24999.0,276.0,3.6,6.0
Nissan,Juke SL,2012,115359.0,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,9950.0,188.0,1.6,4.0
Subaru,Impreza 2.0i Premium,2018,90601.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,,White,Beige,,Yes,26000.0,152.0,2.0,4.0
Bmw,M5 Base,2000,132200.0,Gasoline,400.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,,Yes,26900.0,400.0,5.0,8.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2023,4000.0,Diesel,211.0HP 2.0L 4 Cylinder Engine Diesel Fuel,Automatic,White,Black,,Yes,65000.0,211.0,2.0,4.0
Volkswagen,Beetle 2.0T Final Edition SE,2019,32000.0,Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Black,,Yes,32750.0,174.0,2.0,4.0
Mini,Countryman Cooper S ALL4,2016,95070.0,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,12750.0,181.0,1.6,4.0
Nissan,Rogue SL,2017,148000.0,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,White,–,,Yes,13000.0,170.0,2.5,4.0
Lexus,CT 200h Premium,2014,125519.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,,Black,Black,At least 1 accident or damage reported,Yes,16000.0,134.0,1.8,4.0
Infiniti,G37 x,2013,90000.0,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Silver,Black,,Yes,14500.0,328.0,3.7,6.0
Audi,A6 2.0T Sport,2018,49650.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,23750.0,252.0,2.0,4.0
Nissan,Altima 2.5 S,2015,149800.0,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,11600.0,182.0,2.5,4.0
Chevrolet,Blazer 1LT,2019,37161.0,Gasoline,2.5L I4 16V GDI DOHC,Automatic,Nightfall Gray Metallic,Jet Black,,Yes,26990.0,,2.5,
Dodge,Ram 3500 Quad Cab DRW,2000,188000.0,,–,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,10000.0,,,
Ford,Transit Connect XLT,2016,111700.0,E85 Flex Fuel,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,Automatic,White,Beige,,Yes,15500.0,169.0,2.5,4.0
Mercedes-Benz,S-Class S 550 4MATIC,2016,72784.0,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,White,,Yes,34900.0,449.0,4.7,8.0
Cadillac,Escalade Base,2007,150000.0,Gasoline,403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,9999.0,403.0,6.2,8.0
Ford,Transit Connect XLT,2012,140450.0,Gasoline,136.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Red,Gray,At least 1 accident or damage reported,Yes,8500.0,136.0,2.0,4.0
Lexus,IS 250 Base,2010,132700.0,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,10700.0,204.0,2.5,6.0
Dodge,Durango GT,2020,49000.0,Gasoline,295.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,40000.0,295.0,3.6,6.0
Chevrolet,Corvette Stingray w/2LT,2023,2058.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,101999.0,490.0,6.2,8.0
Jeep,Wrangler Unlimited Sahara,2019,23442.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,44500.0,285.0,3.6,6.0
Tesla,Model 3 Long Range,2021,23749.0,,Electric,Automatic,White,Black,,,35999.0,,,
Toyota,4Runner TRD Pro,2021,35048.0,Gasoline,4.0L V6 24V MPFI DOHC,Automatic,Lunar Rock,Black / Graphite,,,52590.0,,4.0,6.0
Infiniti,QX60 Base,2016,91239.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,17500.0,265.0,3.5,6.0
Porsche,911 Carrera,2022,2950.0,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Green,Black,,Yes,131000.0,379.0,3.0,6.0
Ford,F-150 XL,2019,59678.0,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Gray,Black,,Yes,33700.0,,2.7,6.0
Bmw,M240 i xDrive,2022,2010.0,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Purple,Black,,Yes,55000.0,382.0,3.0,6.0
Toyota,Prius Two,2014,80354.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,Red,Gray,At least 1 accident or damage reported,Yes,13310.0,134.0,1.8,4.0
Ford,Expedition Max XLT,2018,105674.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,34995.0,375.0,3.5,6.0
Toyota,Tundra Grade,2013,92700.0,Gasoline,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,20800.0,310.0,4.6,8.0
Ford,Edge Titanium,2016,101387.0,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,16000.0,245.0,2.0,4.0
Buick,Envision Essence,2021,36544.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Dark Moon Blue Metallic,Ebony,,Yes,33290.0,,2.0,
Audi,Q7 55 Prestige,2019,41000.0,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,39900.0,329.0,3.0,6.0
Chrysler,Town & Country Touring-L,2013,115872.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,Black,Black,,Yes,9500.0,283.0,3.6,6.0
Chevrolet,Cruze LS,2011,135603.0,Gasoline,136.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,7000.0,136.0,1.8,4.0
Ford,F-150 Lariat,2020,26540.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,46995.0,375.0,3.5,6.0
Jaguar,XF Premium,2011,35134.0,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,12400.0,385.0,5.0,8.0
Jeep,Wrangler Unlimited Rubicon,2020,49990.0,Gasoline,270.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,53000.0,270.0,2.0,4.0
Ford,F-250 Lariat,2011,153818.0,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,29800.0,400.0,6.7,8.0
Jaguar,F-PACE 35t Premium,2017,58060.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,At least 1 accident or damage reported,Yes,26000.0,340.0,3.0,6.0
Porsche,911 Carrera S,2015,36000.0,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,84999.0,400.0,3.8,6.0
Ford,Bronco Badlands Advanced,2022,17000.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,69999.0,315.0,2.7,6.0
Suzuki,SX4 Base,2013,99982.0,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Orange,Gray,At least 1 accident or damage reported,Yes,6900.0,150.0,2.0,4.0
Ford,EcoSport SES,2019,106000.0,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,12000.0,166.0,2.0,4.0
Toyota,Land Cruiser Base,1994,178416.0,,–,Automatic,Green,Beige,,Yes,9000.0,,,
Honda,Civic EX,2014,82500.0,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,,Silver,Gray,,Yes,15000.0,143.0,1.8,4.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2018,41500.0,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,Gray,Black,,Yes,61000.0,188.0,3.0,6.0
Bmw,X3 xDrive28i,2015,92984.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Beige,At least 1 accident or damage reported,Yes,17000.0,240.0,2.0,4.0
Nissan,Murano SL,2007,120000.0,Gasoline,240.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,6750.0,240.0,3.5,6.0
Chevrolet,Corvette Stingray,2015,25548.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,,Yes,49000.0,455.0,6.2,8.0
Ford,F-150 Lariat,2018,65441.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,38000.0,325.0,2.7,6.0
